dest,dest_avg_dep_delay,dest_avg_taxi_out,dest_avg_wheels_off,dest_avg_wheels_on,dest_avg_taxi_in,dest_avg_arr_delay,dest_avg_crs_elapsed_time,dest_avg_actual_elapsed_time,dest_avg_air_time,dest_avg_carrier_delay,dest_avg_weather_delay,dest_avg_nas_delay,dest_avg_security_delay,dest_avg_late_aircraft_delay,dest_avg_total_add_gtime,dest_avg_longest_add_gtime
SGF,9.55390605986858,21.3228020640639,1490.94479602765,1595.08554169914,6.11973889321902,7.1734265050821,109.341316793893,107.057148439408,79.6362526254091,20.5190498588899,5.61171213546566,11.3182031984948,0.0515051740357479,26.0178739416745,40.1351351351351,39.8378378378378
SGU,3.46215891539386,21.4858417710657,1579.18637377724,1682.14449974258,3.44002059378754,1.92687543014453,82.9649332877181,81.3537508602891,56.4239504473503,22.18671679198,3.59774436090226,11.6604010025063,0.043859649122807,21.5726817042607,27.5,27.5
SHD,23.2423105776444,21.6493993993994,1578.72897897898,1670.98796087284,4.29947328818661,18.4709433962264,70.6074289876183,66.0143396226415,40.0777358490566,50.7171052631579,5.40460526315789,6.66118421052632,0.0,58.1743421052632,27.4,27.4
SHV,9.09699786088368,20.3156807788759,1540.07825638,1599.37509233269,5.5105628600975,5.76684706056787,93.8180695765851,90.6966733348151,64.9025709416907,23.451536643026,6.02718676122931,9.15287628053586,0.00394011032308905,26.3924349881797,38.804347826087,38.1413043478261
SIT,-0.674680691209617,14.151822623074,1557.55543028936,1606.55181543116,4.1357791225416,-1.02845220030349,61.2450651769088,61.6255690440061,43.3626707132018,14.3147208121827,2.45177664974619,8.6243654822335,0.0228426395939086,22.8172588832487,15.85,15.85
SJC,7.72293755138678,15.3297193300136,1401.65501735325,1528.60244318353,4.62193281622552,2.21475070611869,133.962820293116,128.455805277388,108.513571072545,19.128968436551,1.26401030643232,6.8009570258581,0.153354191589215,27.8494064599245,29.0164917541229,28.7511244377811
SJT,3.12757454657239,19.3658761934093,1541.51924853711,1591.04313000616,3.4630314232902,2.75486261191726,64.8332829960737,64.5912318616857,41.7554800864464,12.6208251473477,5.3811394891945,10.3811394891945,0.0137524557956778,19.3025540275049,44.0588235294118,42.0882352941176
SJU,13.8832278419,18.2353909787701,1280.40930743144,1308.09786124561,6.08041402834683,9.50651670396106,197.12513389814,192.734267655949,168.42515604758,26.3231087094723,3.09750476795931,10.605451366815,0.209949141767324,21.4032898919263,36.2715105162524,35.1108986615679
SLC,7.11077035078324,16.3868797308663,1320.07463104996,1451.43625742251,7.04888081717712,1.57781241227905,138.758007710743,133.225860241408,109.793898182946,24.1109872704875,4.8156860444653,9.34284624860679,0.096937877632428,28.380448172699,34.2225063938619,33.8508098891731
SLN,14.7896070975919,18.9435637285986,1575.03107165504,1623.63936507937,5.51174603174603,13.5327399872854,69.9993842364532,68.979020979021,44.5295613477432,47.2960893854749,3.44413407821229,9.63966480446927,0.0,45.5167597765363,39.7,39.7
SMF,8.97496615812388,15.2330948808958,1439.06849866442,1514.31271898929,4.87819850149576,2.97375890420993,130.570313633067,124.607811899138,104.500778259994,19.2846302873749,2.00758798837585,5.2953933914541,0.114250349800883,27.7231729630826,30.9690522243714,30.1586073500967
SMX,2.0137741046832,17.2920110192837,1199.18181818182,1291.86225895317,5.33608815426997,2.4060773480663,76.8402203856749,77.2209944751381,54.6187845303867,19.5471698113208,3.41509433962264,15.0,0.0,9.94339622641509,23.3333333333333,23.3333333333333
SNA,6.54607751272875,16.1391065742225,1379.33384900291,1496.7911217119,5.72910708431774,1.47661636345111,140.093590115954,135.160781605552,113.317544237018,17.7374849108855,2.18817013420436,8.18809912660655,0.0685933394873251,21.4932187744089,32.2553191489362,31.5768321513002
SPI,11.7587581885503,22.1356898517674,1560.87371721779,1646.3092724679,4.25820256776034,9.6555078683834,88.8485436893204,87.2200286123033,60.8434907010014,25.7704280155642,5.60181582360571,11.0376134889754,0.143968871595331,28.6459143968872,47.4137931034483,47.1379310344828
SPN,-1.67615176151762,11.2892953929539,1070.13482384824,1093.60433604336,4.25813008130081,-0.440136054421769,45.6094276094276,46.8897959183673,31.3741496598639,28.7261146496815,4.5859872611465,5.3375796178344,0.0,6.0,20.0,20.0
SPS,2.73813786929275,19.8250336473755,1518.71601615074,1556.9428699955,7.17453891138102,1.43501805054152,55.8945092952875,54.6304151624549,27.6335740072202,14.7408637873754,5.54817275747508,8.22591362126246,0.159468438538206,21.6046511627907,54.6,54.6
SRQ,7.33886255924171,19.3365156747241,1308.96925993635,1449.87337486457,4.49939057421452,2.88399701512787,133.949805133719,129.424665897836,105.598466861136,20.3520906604142,3.5220789370848,12.6346228995701,0.0445486518171161,22.7815552950371,31.1585365853659,30.4634146341463
STC,6.12363636363636,12.3818181818182,1144.97454545455,1520.40875912409,9.05839416058394,0.702205882352941,193.718861209964,187.011029411765,165.540441176471,17.9111111111111,3.86666666666667,15.4888888888889,0.466666666666667,16.2444444444444,,
STL,10.7225680036883,16.6731011842587,1383.56824748701,1476.67521216767,5.15325595120991,5.00464673913043,128.712321826206,122.983098744633,101.167545242106,20.3051175458716,2.87077121559633,8.75720326834862,0.126110951834862,28.4901806192661,43.2358695652174,42.3478260869565
STS,7.21175442974794,19.159485450231,1356.68527538404,1462.25995492111,5.40245429501628,3.41372819676245,107.586884845524,103.836867862969,79.2857322123228,26.1613361762615,1.74271499644634,11.0326936744847,0.10589907604833,23.999289267946,26.46,26.46
STT,8.18344233530069,19.2078813018507,1121.68825781749,1380.67108414498,4.26728404917771,4.64468629961588,163.67075111394,160.183098591549,136.720550576184,23.0306905370844,2.92753623188406,10.616368286445,0.0443307757885763,21.8525149190111,27.6274509803922,27.6274509803922
STX,9.35188866799205,17.5087021382397,1414.89656887121,1636.02038786673,3.47339632023869,5.85664509706322,148.010406342914,144.586361373818,123.613738178198,26.4195979899498,6.81407035175879,7.11557788944724,1.04773869346734,16.6030150753769,34.875,34.875
SUN,5.96161335187761,19.5301808066759,1452.49624478442,1600.08475609756,2.89420731707317,-1.19004944375773,94.1653303842964,87.6001236093943,65.4857849196539,18.011961722488,8.37799043062201,10.622009569378,0.131578947368421,16.1483253588517,26.5,26.5
SUX,7.23704610363117,23.3740302164149,1468.52797060024,1578.46301593788,4.93870044953004,8.29565929565929,105.793512658228,106.958230958231,78.6416871416871,8.96147672552167,5.38362760834671,13.123595505618,0.0,19.5521669341894,41.3,41.3
SWF,12.8207185847164,20.8082191780822,1480.01424657534,1623.50246665449,5.60460442170656,8.39773143066228,118.460991647414,114.733077204537,88.3263812660081,30.5528925619835,5.10247933884297,11.4876033057851,0.175206611570248,22.8917355371901,42.8421052631579,41.9473684210526
SWO,4.21848225214198,19.5563725490196,1685.86397058824,1719.62830769231,4.24184615384615,2.84691358024691,66.3042959427208,65.1333333333333,41.3617283950617,17.2294372294372,8.72294372294372,11.6796536796537,0.0,21.6753246753247,50.4375,48.6875
SYR,11.721385097205,21.7139946254024,1486.22254377935,1540.56187043984,4.882846424246,6.72864500088794,98.7928371188283,94.1323355418836,67.5390440132513,22.2642293311176,3.68051516410469,9.95333056363385,0.0350366985182108,31.8220468079213,51.5536332179931,50.2560553633218
TLH,7.18448082169796,18.5206611570248,1586.09524191607,1639.95521309896,4.53326912272253,3.9054021415345,87.5415122605062,84.1297040849148,61.0780797684143,19.5479069767442,5.53674418604651,8.50790697674419,0.08,24.1702325581395,40.0886075949367,39.7341772151899
TOL,8.53653751839137,20.4986509688496,1468.78023056169,1510.68311242023,3.6705940108002,6.48929889298893,90.0553303124255,88.5923739237392,64.4231242312423,18.5838433292534,6.19094247246022,8.84332925336597,0.0,25.9755201958384,39.0740740740741,39.0740740740741
TPA,10.4842957718362,16.5635196932683,1354.74263957026,1498.34466804689,5.08003088864776,4.98260457605744,148.938793784567,143.419876157685,121.784643819895,20.1797592328096,2.79912262803509,12.9076378970278,0.1445283275522,25.0864789498742,36.2463605823068,35.4759238521836
TRI,9.81883353584447,20.3068898592916,1520.07423580786,1572.66104368932,4.54915048543689,5.36224987798926,67.9422227527755,63.7487229384578,38.9031865726101,23.2726666666667,7.338,7.07666666666667,0.0626666666666667,27.8853333333333,34.9508196721311,34.5737704918033
TTN,18.5396330275229,17.0797061524334,1452.6030113845,1571.12113402062,7.88015463917526,12.1102696712228,136.872393512743,130.589028444773,105.642039157739,18.4933519944017,0.497550734779566,12.3743876836949,0.0,46.7445766270119,33.96875,31.6875
TUL,10.7707234997196,17.8665675577123,1473.51639505203,1573.13951008726,4.6554897724403,6.46777412373162,103.847749716467,99.6560330532055,77.1421906180612,21.7280242491044,4.31014053458253,9.02039129236704,0.0381647836869661,25.648387985671,34.2715517241379,33.4827586206897
TUS,9.79903969103103,17.9266229867655,1484.91469367512,1546.90266826798,4.48060153516788,5.69939083374729,124.851454150279,120.667468430547,98.2609479986405,21.669696969697,2.31620553359684,7.83728590250329,0.13596837944664,26.3516469038208,33.8248847926267,33.5576036866359
TVC,11.4315160855327,21.1244949009044,1447.08899365018,1493.60246533128,5.12066640986133,7.5004835589942,77.6443361753959,73.8363126872162,47.6152285244951,25.2972061657033,5.54190751445087,11.1955684007707,0.0274566473988439,31.3940269749518,47.5955056179775,46.9438202247191
TWF,3.20045248868778,18.5570135746606,1630.2665158371,1670.06337709371,3.16794929832503,-1.74875056792367,58.1203075531434,53.1417537482962,31.4216265333939,34.4174757281553,17.4320388349515,8.78155339805825,0.0,13.5533980582524,31.8823529411765,31.8823529411765
TXK,3.08121615993336,22.1467391304348,1509.27006688963,1554.60989932886,3.57592281879195,1.98107653490328,60.4795131845842,59.4343986543314,33.7527333894029,12.9971830985915,5.49577464788732,8.84788732394366,0.0,21.9605633802817,50.25,50.25
TYR,6.06927297668038,21.668498797664,1489.30092751632,1520.84075993092,4.29222797927461,4.81531531531532,51.9337329337329,50.9313929313929,25.0211365211365,13.8131634819533,15.8535031847134,7.50743099787686,0.0,21.1825902335456,46.5151515151515,46.5151515151515
TYS,11.632927676435,21.1892433348744,1514.24795808291,1594.60662265266,4.8598402137334,8.23705708027316,101.168897419062,97.6363332132008,71.593034031818,24.1352444391578,4.73855120732723,11.1868680861187,0.0285476388723683,30.511240632806,44.8407643312102,44.4426751592357
UIN,16.0684745762712,24.5179904955872,1592.23217922607,1656.70164609053,4.10836762688615,15.1938144329897,73.4826923076923,72.4570446735395,43.8646048109966,37.4846796657382,3.74373259052925,9.45961002785515,0.0,33.5933147632312,53.1153846153846,53.1153846153846
USA,10.0546774882529,14.0991029474584,1303.07133703545,1451.91099700471,6.23534445870775,8.44220025784272,104.989438107309,103.473571121616,83.1542758917061,23.601226993865,8.1922290388548,12.601226993865,0.0633946830265849,24.8179959100204,30.0,27.6190476190476
VEL,6.35114503816794,20.4687842278204,1284.29134720701,1360.71857619577,3.85428253615128,1.5877094972067,73.5744456177402,68.5977653631285,44.4379888268156,23.7218543046358,2.21854304635762,6.33112582781457,0.0,33.6622516556291,36.8461538461538,36.8461538461538
VLD,5.64978080857282,20.3414161008729,1559.76818622696,1620.2046556741,4.05431619786615,1.57498778700537,67.016425120773,62.9503649635037,38.5459854014599,21.0442804428044,10.6125461254613,10.7380073800738,0.0,17.9335793357934,37.8181818181818,37.8181818181818
VPS,9.82265439248918,17.031473010064,1499.49258920403,1553.97759873039,8.35866446926692,6.56686455719444,100.705302984806,97.4562090703225,72.0790134035131,19.859394703657,7.19640605296343,9.13240857503153,0.101197982345523,28.2354981084489,36.0,35.8857142857143
WRG,-0.521373510861948,12.02032235459,1224.95444989488,1253.67980295567,3.76143560872625,2.19422941590429,30.9508310249307,34.0717804363125,18.2997888810697,7.04633204633205,2.56756756756757,9.77606177606178,0.250965250965251,26.0733590733591,14.0,14.0
WYS,-0.62624254473161,22.4950298210736,1184.38568588469,1248.71769383698,3.92445328031809,-0.571717171717172,70.5566600397614,70.6848484848485,44.2686868686869,12.093023255814,3.72093023255814,9.27906976744186,0.0,6.48837209302326,47.3333333333333,47.3333333333333
XNA,9.08859763192116,21.5306660277911,1465.74495174208,1574.35040745052,6.47161542148874,5.46281360469506,122.986947014298,119.365201879867,91.3634866728414,20.4133539838238,4.60041300980898,13.218895198761,0.0201342281879195,25.0807090001721,45.678391959799,45.4472361809045
XWA,20.0733496332518,21.5098039215686,1516.15931372549,1633.99509803922,6.63480392156863,11.6005025125628,121.747619047619,115.085427135678,87.0879396984925,43.9450549450549,7.92307692307692,11.010989010989,0.164835164835165,33.032967032967,50.5714285714286,50.5714285714286
YAK,-3.54888268156425,12.7304469273743,1349.94762569832,1411.83758865248,4.13404255319149,-1.9347054648687,51.966042966043,54.1596877217885,37.3427963094393,4.63819095477387,1.06532663316583,8.4070351758794,0.0804020100502513,28.0452261306533,12.7777777777778,12.7777777777778
YKM,3.77437780497756,16.1318367346939,1590.91469387755,1435.0327734535,3.73699303564113,3.13893442622951,47.2935560859189,46.5872950819672,26.7258196721311,13.049504950495,1.98267326732673,8.82178217821782,0.0099009900990099,16.1064356435644,28.6923076923077,28.6923076923077
YNG,48.5,13.5,1566.0,1772.5,11.5,59.5,140.5,151.5,126.5,48.5,0.0,11.0,0.0,0.0,24.0,24.0
YUM,5.2088915956151,19.7624124276576,1646.84861407249,1669.43984160829,3.83338409990862,3.31109079829372,68.0367111650485,65.8391224862888,42.2407068860451,31.7922374429224,0.874429223744292,6.07990867579909,0.0,26.9703196347032,36.75,36.75
