op_carrier_fl_num,fl_num_avg_dep_delay,fl_num_avg_taxi_out,fl_num_avg_wheels_off,fl_num_avg_wheels_on,fl_num_avg_taxi_in,fl_num_avg_arr_delay,fl_num_avg_crs_elapsed_time,fl_num_avg_actual_elapsed_time,fl_num_avg_air_time,fl_num_avg_carrier_delay,fl_num_avg_weather_delay,fl_num_avg_nas_delay,fl_num_avg_security_delay,fl_num_avg_late_aircraft_delay,fl_num_avg_total_add_gtime,fl_num_avg_longest_add_gtime
2499,5.16849816849817,16.4757326007326,1350.28434065934,1536.82463369963,6.86172161172161,-1.89010989010989,121.066391941392,114.007783882784,90.6703296703297,11.5188679245283,2.31761006289308,12.2735849056604,0.0880503144654088,18.5534591194969,23.2,23.2
2500,5.28054607508532,14.9883959044369,1440.1843003413,1424.28464163823,6.51194539249147,-1.18976109215017,146.910580204778,140.440273037543,118.939931740614,15.3037974683544,1.40084388185654,12.5316455696203,0.261603375527426,8.93248945147679,22.4,22.4
2501,8.11320030698388,16.9554873369148,1473.83729854183,1457.64888718342,8.39178818112049,2.98349961627015,140.658480429777,135.528779739064,110.181504221028,14.8644688644689,1.47069597069597,12.952380952381,0.0567765567765568,13.985347985348,23.4285714285714,23.4285714285714
2502,7.20038350910834,15.4797059763503,1380.61265580058,1499.05528922979,6.97954618088846,1.58549057206775,124.381911153723,118.767018216683,96.3077660594439,13.7545126353791,1.68231046931408,9.00180505415162,0.0072202166064982,18.341155234657,25.5,25.5
2503,8.09594222833563,17.6994497936726,1423.60350756534,1535.5333562586,7.80845942228336,0.46595598349381,175.287826685007,167.657840440165,142.149931224209,13.212543554007,1.69337979094077,14.1149825783972,0.125435540069686,15.48606271777,20.6153846153846,20.6153846153846
2504,4.57113187954309,15.5527864312911,1276.74385600554,1434.71062651436,7.18449290411907,-1.24437521633783,134.023883696781,128.2083766009,105.47109726549,14.2448512585812,1.76887871853547,10.7780320366133,0.080091533180778,14.5995423340961,22.875,22.875
2505,6.06532663316583,15.2977386934673,1220.66541038526,1365.42378559464,7.47613065326633,0.667922948073702,150.274706867672,144.87730318258,122.103433835846,13.49,1.8675,11.2075,0.0,18.065,20.625,20.625
2506,4.51237553342817,15.1320056899004,1371.51578947368,1301.65718349929,6.89132290184922,-0.962731152204836,112.957041251778,107.481934566145,85.4586059743955,15.035490605428,1.25052192066806,9.92693110647182,0.0,16.7849686847599,22.2,22.2
2507,4.70024743725698,15.6132909155179,1218.54825026511,1320.88052315306,7.90420643336868,-0.915164369034995,136.880523153058,131.265111346766,107.747613997879,12.453488372093,1.31395348837209,11.393023255814,0.0255813953488372,14.3581395348837,17.6666666666667,17.1111111111111
2508,8.42001787310098,15.4436997319035,1824.36595174263,1503.87488829312,6.77167113494191,1.2390527256479,143.93655049151,136.755585344057,114.540214477212,15.750566893424,1.34013605442177,6.59183673469388,0.106575963718821,17.6326530612245,21.3333333333333,21.3333333333333
2509,5.13257421716145,14.3375355835706,1332.28466856446,1447.34038226922,7.63033753558357,0.00447336315575437,128.292395282635,123.16429442863,101.196421309475,11.6523929471033,2.21410579345088,13.5667506297229,0.188916876574307,14.4080604534005,23.5714285714286,23.5714285714286
2510,2.88952380952381,15.7032380952381,1137.66742857143,1283.20495238095,6.69790476190476,-3.97904761904762,151.531047619048,144.662476190476,122.261333333333,13.4940828402367,2.21005917159763,13.3786982248521,0.0976331360946746,12.4349112426036,17.5,17.5
2511,5.67260579064588,16.4236080178174,1243.89844097996,1351.67884187082,7.72204899777283,0.653452115812918,148.865033407572,143.845879732739,119.700222717149,13.2204301075269,0.416666666666667,13.4543010752688,0.0,16.8118279569892,31.7777777777778,29.7777777777778
2512,3.29301075268817,15.642089093702,1172.15821812596,1326.77496159754,7.39746543778802,-2.89784946236559,150.060675883257,143.869815668203,120.830261136713,14.2232142857143,0.982142857142857,10.5982142857143,0.12797619047619,12.8095238095238,24.5,24.5
2513,2.07240547063556,14.0265486725664,1031.38535800483,1205.54706355591,7.52815768302494,-3.28439259855189,147.23572003218,141.878921962993,120.324215607401,14.3167259786477,1.83629893238434,12.1209964412811,0.0,10.7437722419929,22.2857142857143,22.2857142857143
2514,2.28045638571954,14.2918660287081,1206.002944424,1357.2951785057,6.1417004048583,-2.47442031652558,133.654030180346,128.899153478101,108.465587044534,11.2365269461078,2.65568862275449,10.6916167664671,0.170658682634731,15.7604790419162,14.6666666666667,14.6666666666667
2515,4.36792820912993,16.3780725712056,1379.47405384315,1562.69566913773,6.76824034334764,-1.81779165040968,150.579399141631,144.393679282091,121.247366367538,13.3593314763231,1.71309192200557,10.8607242339833,0.356545961002786,15.3621169916435,25.625,25.625
