op_carrier_fl_num,avg_arr_delay,avg_carrier_delay,avg_weather_delay,avg_nas_delay,avg_late_aircraft_delay,avg_dep_delay
6445,7.41891891891892,12.0588235294118,0.0,2.88235294117647,32.6470588235294,16.0810810810811
6446,4.59210526315789,32.9090909090909,0.0,4.18181818181818,14.7272727272727,9.96052631578947
6447,-0.811320754716981,6.0,23.4,2.0,14.6,7.37735849056604
6448,8.7962962962963,12.0810810810811,0.0810810810810811,4.24324324324324,20.9189189189189,16.212962962963
6449,0.37125748502994,8.625,0.916666666666667,15.3333333333333,25.4166666666667,6.48809523809524
6450,17.5531914893617,24.3571428571429,0.0,5.0,51.0,26.063829787234
6451,5.48051948051948,16.6,0.0,10.9,25.0,12.5194805194805
6452,-2.61146496815287,6.95238095238095,0.0,7.85714285714286,12.952380952381,2.80254777070064
6453,-6.31304347826087,9.5,0.0,4.33333333333333,17.25,3.30434782608696
6454,13.4025157232704,20.2264150943396,0.0,4.88679245283019,27.1698113207547,18.6289308176101
6455,9.26495726495727,23.1333333333333,0.0,2.76666666666667,29.7333333333333,17.2881355932203
6456,10.9835616438356,11.3524590163934,0.213114754098361,7.22950819672131,22.9180327868852,14.8767123287671
6457,8.90340909090909,10.6607142857143,0.0,5.14285714285714,29.8392857142857,17.1420454545455
6458,9.90526315789474,15.2549019607843,1.68627450980392,9.25490196078431,31.3725490196078,18.2947368421053
6459,8.88741721854305,14.84375,0.375,3.875,36.8125,11.6887417218543
6460,7.26785714285714,10.1071428571429,0.0,5.60714285714286,31.5,13.8839285714286
6461,5.94666666666667,4.33333333333333,2.88888888888889,13.0555555555556,17.6666666666667,8.06666666666667
6462,6.43243243243243,19.3571428571429,0.0,4.5,47.2142857142857,13.8378378378378
6463,2.5,13.9047619047619,0.0,3.14285714285714,52.8571428571429,12.7434210526316
6464,5.7030303030303,11.0714285714286,3.80952380952381,8.09523809523809,16.3809523809524,11.8493975903614
6465,-3.33834586466165,4.08333333333333,0.0,3.16666666666667,20.5833333333333,3.88721804511278
6466,-0.411764705882353,8.73333333333333,0.4,8.93333333333333,22.1333333333333,7.13725490196078
6467,-8.75,6.25,0.0,9.0,3.25,1.39285714285714
6468,6.55357142857143,10.8461538461538,7.0,5.69230769230769,40.9230769230769,16.0530973451327
6469,2.26865671641791,9.5,0.0,47.0,8.75,9.38805970149254
6470,8.85882352941177,12.695652173913,0.0,2.60869565217391,23.695652173913,15.4418604651163
6471,15.2962962962963,27.5263157894737,0.0,1.47368421052632,27.0,22.6296296296296
6472,7.09615384615385,8.27272727272727,0.0,8.72727272727273,33.1818181818182,14.1346153846154
6473,10.5714285714286,17.48,0.0,4.56,39.04,16.1632653061224
6474,0.0454545454545455,19.6363636363636,0.0,1.36363636363636,16.4545454545455,7.66666666666667
6475,5.60526315789474,6.125,0.5,6.41666666666667,21.1666666666667,11.4935064935065
6476,3.36764705882353,7.36363636363636,0.0,1.45454545454545,40.6363636363636,11.4852941176471
6477,-3.0,0.0,0.0,18.0,11.5,3.44776119402985
6478,2.46969696969697,15.3333333333333,0.0,2.33333333333333,19.0833333333333,9.18181818181818
6479,16.2631578947368,9.52941176470588,0.0,2.76470588235294,53.1764705882353,20.9649122807018
6480,8.97530864197531,15.0588235294118,0.294117647058824,25.0,27.2352941176471,16.1111111111111
6481,-3.87096774193548,9.61538461538461,0.0,9.38461538461539,17.5384615384615,6.89247311827957
6482,14.2888888888889,12.3571428571429,0.0,2.71428571428571,37.5,19.9111111111111
6483,4.08045977011494,10.2,0.0,7.66666666666667,54.3333333333333,11.1818181818182
6484,7.05660377358491,24.9090909090909,0.0,9.18181818181818,16.5454545454545,9.77358490566038
6485,5.53246753246753,10.6,0.0,5.9,16.5,7.88311688311688
6486,14.1811023622047,7.83870967741935,0.0,9.90322580645161,48.6129032258064,20.1953125
6487,2.83783783783784,11.4642857142857,0.0,5.5,22.0,10.5585585585586
6488,2.64035087719298,7.41666666666667,8.5,21.0833333333333,30.9166666666667,5.37719298245614
6489,3.14285714285714,9.61538461538461,0.0,9.38461538461539,18.7692307692308,8.38775510204082
6490,16.2467532467532,17.7222222222222,20.0555555555556,21.0555555555556,31.5555555555556,22.2857142857143
6491,9.79310344827586,13.05,0.0,3.9,21.5,14.0
6492,0.508771929824561,4.22222222222222,4.44444444444444,8.33333333333333,36.1111111111111,6.01754385964912
6493,2.1551724137931,4.30769230769231,0.0,3.53846153846154,25.8461538461538,8.93103448275862
6494,1.54901960784314,16.0,0.0,0.5,19.9166666666667,10.7450980392157
6495,4.01470588235294,37.5,0.0,9.91666666666667,7.75,10.1176470588235
6496,-6.36734693877551,6.5,0.0,16.5,28.75,7.75510204081633
6497,-2.41621621621622,10.0,2.4,20.65,16.6,5.02162162162162
6498,0.741935483870968,13.0869565217391,4.30434782608696,2.1304347826087,16.9130434782609,10.1612903225806
